city,sna,sarea,tot_quantity,sbi_quantity,bemp,lat,lng,update_time_display,load_factor,status_color,scrape_time
New Taipei,YouBike2.0_華江一華江二路口(江匯Life社區),板橋區,40,10,29,25.03588,121.47656,20260615T214802,25.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_信義路163巷口,板橋區,17,4,13,24.99271,121.45848,20260615T214703,23.52941176470588,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_中正路145巷口,板橋區,18,3,6,25.01587,121.4566,20260615T214904,16.666666666666664,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_黃石中繼市場,板橋區,20,2,18,25.0125,121.45699,20260615T213603,10.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_信義和平路口,板橋區,15,5,10,24.99455,121.45721,20260615T214302,33.33333333333333,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_新府區運路口,板橋區,30,4,26,25.01016,121.46546,20260615T214904,13.333333333333334,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_海山高中(漢生東路),板橋區,40,1,39,25.01067,121.47048,20260615T205504,2.5,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_後埔國小,板橋區,12,3,9,25.00339,121.4643,20260615T212005,25.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_民生路二段/文化路一段286巷口,板橋區,13,0,13,25.02132,121.46885,20260615T211416,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_文化路一段212巷口,板橋區,20,0,20,25.02021,121.46639,20260615T214416,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_稚匯公園(華江三路),板橋區,19,13,6,25.03562,121.47255,20260615T212503,68.42105263157895,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_松柏街15巷口,板橋區,20,0,20,25.0296,121.4742,20260615T214118,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_捷運江子翠站(6號出口),板橋區,22,0,21,25.03106,121.47314,20260615T214815,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_捷運江子翠站(1號出口),板橋區,13,0,12,25.03043,121.47162,20260615T212116,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_捷運江子翠站(2號出口),板橋區,26,0,26,25.02999,121.472,20260615T214616,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_捷運江子翠站(4號出口),板橋區,11,0,11,25.02946,121.47307,20260615T213715,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_新北市政府板橋分局沙崙派出所,板橋區,16,7,9,24.98842,121.43032,20260615T214904,43.75,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_僑中二街92巷口,板橋區,21,14,7,25.00879,121.44632,20260615T213804,66.66666666666666,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_浮洲運動公園,板橋區,14,3,11,25.01419,121.4498,20260615T212303,21.428571428571427,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_大觀路二段265巷3弄口,板橋區,10,5,5,24.99828,121.44286,20260615T214503,50.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_縣民漢生東路口(西北側),板橋區,36,3,33,25.01531,121.46624,20260615T214904,8.333333333333332,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_湳仔溝抽水站,板橋區,15,6,9,25.02184,121.44828,20260615T214703,40.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_文丘公園,板橋區,15,2,13,25.02365,121.44966,20260615T200704,13.333333333333334,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_板樹體育館,板橋區,15,7,8,24.9822,121.42758,20260615T214003,46.666666666666664,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_三民永豐街口,板橋區,13,3,10,25.02104,121.47917,20260615T214802,23.076923076923077,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_溪城金門街口,板橋區,16,5,10,24.98356,121.4269,20260615T214003,31.25,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_縣民民生路口,板橋區,13,7,5,25.01836,121.47072,20260615T214603,53.84615384615385,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_縣民觀光街口,板橋區,24,10,14,25.01702,121.4692,20260615T214904,41.66666666666667,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_長安街251巷,板橋區,16,6,5,25.01063,121.47236,20260615T214603,37.5,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_府中立體停車場,板橋區,15,3,11,25.00979,121.45436,20260615T214904,20.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_力行新村,板橋區,12,7,5,24.99917,121.44347,20260615T214603,58.333333333333336,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_中山路二段416巷38弄口,板橋區,14,7,7,25.01936,121.48153,20260615T214203,50.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_板橋車站(新站路),板橋區,28,1,27,25.01529,121.46438,20260615T214916,3.571428571428571,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_板橋435藝文特區,板橋區,18,2,16,25.02396,121.45269,20260615T214302,11.11111111111111,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_湳仔二橋,板橋區,15,6,9,25.00118,121.45192,20260615T214603,40.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_玫瑰公園,板橋區,14,2,7,25.02373,121.45544,20260615T214703,14.285714285714285,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_萬板高架橋下停車場,板橋區,20,6,14,25.02729,121.48183,20260615T211604,30.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_新海抽水站停車場,板橋區,13,4,9,25.02776,121.45537,20260615T213804,30.76923076923077,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_縣民大道三段270巷口,板橋區,11,1,10,25.02323,121.47835,20260615T214916,9.090909090909092,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_八德公園,板橋區,14,12,2,25.02378,121.47482,20260615T212303,85.71428571428571,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_華江公園,板橋區,12,11,1,25.01946,121.47099,20260615T214802,91.66666666666666,orange,2026-06-15 21:51:56
New Taipei,YouBike2.0_湳雅夜市停車場,板橋區,10,6,1,25.00557,121.45345,20260615T213603,60.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_聖若望平面停車場,板橋區,15,3,12,25.01068,121.45188,20260615T210202,20.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_中山路二段90巷,板橋區,13,0,12,25.01634,121.47523,20260615T214815,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_文聖國小(松柏街50巷),板橋區,12,7,5,25.02929,121.47611,20260615T214003,58.333333333333336,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_板橋435藝文特區(環河西路),板橋區,12,4,8,25.02473,121.4506,20260615T214403,33.33333333333333,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_大觀段平面停車場,板橋區,18,4,14,25.005,121.45064,20260615T210202,22.22222222222222,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_懷石公園,板橋區,17,4,13,25.03114,121.48137,20260615T212303,23.52941176470588,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_華江二華江一路口(帝國花園廣場社區),板橋區,40,17,22,25.03544,121.47523,20260615T214802,42.5,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_華江五華江一路口(帝國花園廣場社區),板橋區,39,11,28,25.03474,121.47336,20260615T213403,28.205128205128204,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_華江一華江二路口(吾界社區),板橋區,40,10,29,25.03596,121.47677,20260615T214802,25.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_縣民富山街口,板橋區,10,3,7,25.02201,121.47605,20260615T213902,30.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_重慶路89巷,板橋區,13,0,13,25.00633,121.46206,20260615T214316,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_環河西華江六路口(翠亨村社區),板橋區,40,10,30,25.03609,121.4709,20260615T214302,25.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_介壽街/文化路一段188巷9弄口,板橋區,16,12,4,25.01979,121.46856,20260615T214203,75.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_懷德街233巷(環翠社區),板橋區,40,14,26,25.029,121.48148,20260615T214904,35.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_仁愛路62巷(14&24弄口),板橋區,29,18,10,24.99821,121.45998,20260615T214003,62.06896551724138,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_忠孝國中地下停車場,板橋區,20,2,18,25.00378,121.46241,20260615T214603,10.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_中山國小地下停車場,板橋區,18,6,11,25.0008,121.44859,20260615T214302,33.33333333333333,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_華德公園平面停車場,板橋區,18,8,4,24.99292,121.45339,20260615T214003,44.44444444444444,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_南雅西路二段145巷,板橋區,18,13,5,25.01171,121.45172,20260615T214802,72.22222222222221,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_華江橋自行車牽引道,板橋區,16,7,7,25.03562,121.48046,20260615T213805,43.75,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_五權公園地下停車場,板橋區,25,7,17,24.99265,121.46463,20260615T214802,28.000000000000004,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_光復光榮巷口,板橋區,13,2,11,25.02139,121.48473,20260615T214503,15.384615384615385,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_文德新海路口,板橋區,18,6,0,25.02353,121.46112,20260615T214518,33.33333333333333,orange,2026-06-15 21:51:56
New Taipei,YouBike2.0_捷運環狀線板橋站(5號出口),板橋區,99,0,99,25.01598,121.46359,20260615T214904,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_文化懷德街口,板橋區,24,5,19,25.03359,121.47574,20260615T214503,20.833333333333336,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_國慶路149巷口,板橋區,14,4,10,24.99605,121.46151,20260615T214802,28.57142857142857,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_中正新月二街口(青翠社區),板橋區,40,8,32,25.0269,121.45472,20260615T214703,20.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_民族路225巷,板橋區,13,6,3,25.00779,121.46995,20260615T213902,46.15384615384615,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_府中汽車停車場,板橋區,28,0,28,25.00745,121.45882,20260615T214226,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_後埔國小(實踐路/重慶路155巷口),板橋區,24,10,14,25.00412,121.46417,20260615T214302,41.66666666666667,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_江翠國中活動中心地下停車場,板橋區,19,4,14,25.02838,121.46623,20260615T214904,21.052631578947366,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_板橋國小,板橋區,22,0,22,25.01035,121.45799,20260615T204218,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_大觀路一段75巷,板橋區,16,5,10,25.00406,121.44925,20260615T212604,31.25,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_田單北街/懷德街201巷(一川社區),板橋區,40,7,33,25.03025,121.48186,20260615T214003,17.5,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_板橋公車站,板橋區,60,0,59,25.01269,121.4621,20260615T214226,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_民生縣民大道口(東南側),板橋區,22,0,22,25.01862,121.47166,20260611T114515,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_民生路二段226巷8弄,板橋區,21,10,10,25.02151,121.46996,20260615T214603,47.61904761904761,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_捷運亞東醫院站(3號出口),板橋區,56,0,56,24.99821,121.45258,20260615T213416,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_光復街/中山路二段412巷口,板橋區,15,13,2,25.01902,121.48399,20260615T212703,86.66666666666667,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_民治街81巷,板橋區,16,6,9,25.03223,121.48005,20260615T214503,37.5,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_松柏街50巷90弄口,板橋區,12,3,8,25.02833,121.47621,20260615T213504,25.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_中山路二段565巷,板橋區,15,10,5,25.02263,121.48402,20260615T214104,66.66666666666666,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_致理科技大學,板橋區,31,19,12,25.02025,121.46271,20260615T214703,61.29032258064516,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_莊敬路25巷口,板橋區,23,1,22,25.02734,121.47338,20260615T214904,4.3478260869565215,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_捷運江子翠站(5號出口),板橋區,31,1,30,25.03046,121.47291,20260615T213816,3.225806451612903,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_浮洲合宜住宅(合宜一合宜路口),板橋區,22,8,14,24.99536,121.44602,20260615T214802,36.36363636363637,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_重慶國小(和平路101巷),板橋區,21,9,12,24.99537,121.46216,20260615T214203,42.857142857142854,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_中山路二段443巷口,板橋區,23,2,21,25.02051,121.48102,20260615T214302,8.695652173913043,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_捷運新埔站(3號出口),板橋區,20,1,19,25.02247,121.46868,20260615T214904,5.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_亞東醫院,板橋區,61,0,61,24.99837,121.45318,20260615T214916,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_生態北公園,板橋區,18,0,18,24.99952,121.45643,20260615T214904,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_生態南公園,板橋區,18,8,10,24.99602,121.45504,20260615T212903,44.44444444444444,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_大觀路二段1巷,板橋區,24,13,11,25.00382,121.44863,20260615T213603,54.166666666666664,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_藝文一永翠路口,板橋區,54,4,50,25.0224,121.45268,20260615T213902,7.4074074074074066,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_縣民板城路口,板橋區,40,15,25,25.00392,121.45325,20260615T212202,37.5,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_中山路二段295巷口,板橋區,20,4,16,25.01851,121.47835,20260615T212703,20.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_港德攤集區(中正路236巷),板橋區,20,3,9,25.01975,121.4597,20260615T214703,15.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_華中公園,板橋區,15,6,9,25.0189,121.44676,20260615T194103,40.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_板橋戶政事務所海山辦事處,板橋區,50,12,38,25.01182,121.47038,20260615T214302,24.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_中華電信板橋雲端資料中心,板橋區,45,5,40,24.9953,121.45825,20260615T214302,11.11111111111111,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_望月公園,板橋區,32,2,30,25.02997,121.45787,20260615T173603,6.25,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_楓樹腳公園,泰山區,20,9,11,25.062,121.43498,20260615T213204,45.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_新五泰國民運動中心,泰山區,28,17,11,25.05582,121.43427,20260615T214904,60.71428571428571,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_義學國小,泰山區,25,3,22,25.05176,121.43167,20260615T214802,12.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_泰山國小,泰山區,20,11,9,25.06252,121.43119,20260615T214904,55.00000000000001,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_同興公園,泰山區,26,10,16,25.0552,121.432,20260615T214603,38.46153846153847,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_貴和市民活動中心,泰山區,20,8,12,25.035,121.422,20260615T214603,40.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_捷運泰山站,泰山區,37,8,29,25.0531,121.44,20260615T214003,21.62162162162162,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_台北花園廣場社區,泰山區,20,3,17,25.0641,121.426,20260615T213504,15.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_泰山高中,泰山區,20,10,9,25.058,121.42886,20260615T213603,50.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_義仁市民活動中心,泰山區,20,9,11,25.05048,121.42767,20260615T214603,45.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_捷運泰山貴和站,泰山區,45,1,43,25.03319,121.42222,20260615T214403,2.2222222222222223,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_明志科技大學,泰山區,45,13,29,25.04043,121.42255,20260615T214904,28.888888888888886,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_明志國小,泰山區,40,23,15,25.04573,121.42627,20260615T214203,57.49999999999999,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_莊泰坡雅路口(沐光社區),泰山區,40,21,17,25.04633,121.43938,20260615T214904,52.5,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_捷運泰山站(4號出口),泰山區,26,0,26,25.05313,121.43909,20260615T212516,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_明志貴鳳街口,泰山區,17,0,17,25.03124,121.42108,20260615T212916,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_台貿三村停車場,泰山區,15,11,3,25.06712,121.43169,20260615T212303,73.33333333333333,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_山腳停車場,泰山區,15,8,7,25.06515,121.42904,20260615T205303,53.333333333333336,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_貴子路36巷3弄口,泰山區,12,0,7,25.04137,121.42591,20260615T214815,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_文中一平面停車場,泰山區,20,4,15,25.04512,121.42845,20260615T182504,20.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_莊泰義東街口(新潤A5社區),泰山區,40,14,26,25.05025,121.43911,20260615T212404,35.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_莊田信華三街口(潤見築社區),泰山區,40,20,19,25.04303,121.43981,20260615T214802,50.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_新北大道幸福路口(大道鎏域社區),泰山區,40,11,28,25.04934,121.43671,20260615T214503,27.500000000000004,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_台麗街13巷,泰山區,22,3,12,25.03829,121.42464,20260615T214403,13.636363636363635,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_泰山體育館,泰山區,15,3,12,25.05513,121.42766,20260615T213103,20.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_和平楓樹街口(和平公園),泰山區,15,8,7,25.06456,121.43507,20260615T210902,53.333333333333336,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_烏來老街,烏來區,28,0,0,24.86493,121.55168,20260615T180115,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_烏來公車總站,烏來區,15,0,0,24.86652,121.55139,20260615T180115,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_澳底公園,貢寮區,20,13,7,25.05349,121.92559,20260615T184804,65.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_龍門運動公園,貢寮區,20,5,15,25.02706,121.93129,20260615T104103,25.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_貢寮區公所,貢寮區,20,8,12,25.02088,121.90614,20260615T123802,40.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_濱海路一段111巷口(西側),淡水區,29,2,27,25.18928,121.43945,20260615T212703,6.896551724137931,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_輕軌濱海沙崙站,淡水區,35,1,34,25.19039,121.43106,20260615T212202,2.857142857142857,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_新市二路二段,淡水區,26,7,18,25.19524,121.42793,20260615T214802,26.923076923076923,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_輕軌淡海新市鎮站,淡水區,25,11,14,25.19623,121.43286,20260615T210902,44.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_新市五義山路口,淡水區,60,13,44,25.19783,121.43878,20260615T214603,21.666666666666668,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_義山新市一路口,淡水區,25,1,24,25.18623,121.43736,20260615T214416,4.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_臺北海洋科技大學,淡水區,34,9,25,25.1912,121.42746,20260615T214703,26.47058823529412,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_竹圍公園,淡水區,26,14,12,25.13823,121.4634,20260615T214904,53.84615384615385,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_捷運竹圍站,淡水區,54,6,48,25.13717,121.46023,20260615T214904,11.11111111111111,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_捷運紅樹林站,淡水區,44,25,18,25.15358,121.45912,20260615T213703,56.81818181818182,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_竿蓁市民活動中心,淡水區,25,10,15,25.16504,121.45069,20260615T213703,40.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_捷運淡水站,淡水區,98,4,92,25.16883,121.44418,20260615T214802,4.081632653061225,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_文化機車立體停車場,淡水區,34,16,18,25.17249,121.43881,20260615T210403,47.05882352941176,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_大庄一號公園,淡水區,35,27,6,25.18201,121.42212,20260615T214703,77.14285714285715,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_新市一路一段99巷口,淡水區,38,20,16,25.18796,121.43109,20260615T214603,52.63157894736842,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_輕軌沙崙站,淡水區,36,12,24,25.18741,121.41696,20260615T213603,33.33333333333333,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_輕軌漁人碼頭站,淡水區,80,10,67,25.18209,121.41911,20260615T213703,12.5,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_輕軌淡江大學站,淡水區,40,0,40,25.17653,121.45613,20260615T205315,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_輕軌淡金北新站,淡水區,45,15,30,25.1808,121.45245,20260615T214003,33.33333333333333,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_輕軌新市一路站,淡水區,25,2,23,25.18345,121.44837,20260615T211203,8.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_中山北新春街口,淡水區,49,12,37,25.18035,121.44474,20260615T214503,24.489795918367346,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_新市二路四段,淡水區,25,15,10,25.19254,121.44185,20260615T211003,60.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_輕軌淡水行政中心站,淡水區,48,1,47,25.18916,121.44435,20260615T214203,2.083333333333333,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_淡水公23公園,淡水區,20,3,17,25.19985,121.42891,20260615T213403,15.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_正德國中,淡水區,40,0,39,25.17851,121.44787,20260615T213616,0.0,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_淡江大學(水源街),淡水區,29,24,4,25.17457,121.45236,20260615T214104,82.75862068965517,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_淡水國民運動中心,淡水區,36,17,18,25.1865,121.44326,20260615T214802,47.22222222222222,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_輕軌崁頂站,淡水區,16,1,15,25.20125,121.43502,20260615T192802,6.25,red,2026-06-15 21:51:56
New Taipei,YouBike2.0_新市國小,淡水區,29,7,22,25.185184906645382,121.44444643199012,20260615T214503,24.137931034482758,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_新市三義山路口,淡水區,38,21,17,25.19569,121.4366,20260615T214203,55.26315789473685,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_漁人碼頭,淡水區,55,12,42,25.18387,121.41118,20260615T213703,21.818181818181817,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_水碓立體停車場,淡水區,15,10,5,25.17865,121.44423,20260615T212303,66.66666666666666,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_滬尾藝文休閒園區,淡水區,28,8,20,25.17594,121.42851,20260615T214603,28.57142857142857,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_中正淡海路口,淡水區,15,11,4,25.17779,121.42422,20260615T212103,73.33333333333333,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_輕軌淡金鄧公站,淡水區,24,5,18,25.16874,121.45936,20260615T213504,20.833333333333336,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_崁頂三路,淡水區,15,5,8,25.20081,121.43177,20260615T214904,33.33333333333333,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_崁頂林子福德宮,淡水區,15,6,9,25.19959,121.43038,20260615T210505,40.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_新市三崁頂五路口,淡水區,18,10,7,25.19897,121.42526,20260615T214904,55.55555555555556,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_新市二後洲路口,淡水區,16,11,5,25.19638,121.42507,20260615T213003,68.75,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_捷運淡水站(中正鼻頭街口),淡水區,14,3,9,25.1667,121.44675,20260615T214403,21.428571428571427,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_鄧公路30巷,淡水區,15,5,10,25.16979,121.45241,20260615T202403,33.33333333333333,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_濱海路二段202巷,淡水區,15,5,9,25.19162,121.43477,20260615T214503,33.33333333333333,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_新市二路三段/濱海路二段202巷口,淡水區,15,8,6,25.19343,121.43482,20260615T214904,53.333333333333336,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_文中四公園,淡水區,20,5,15,25.1854,121.4235,20260615T213304,25.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_水管公園,淡水區,15,4,10,25.19366,121.42059,20260615T211803,26.666666666666668,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_淡江教會文教中心,淡水區,15,8,7,25.19548,121.42311,20260615T200103,53.333333333333336,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_輕軌竿蓁林站,淡水區,10,3,7,25.16206,121.45607,20260615T205103,30.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_新民街一段(台北灣社區),淡水區,21,7,12,25.18536,121.43187,20260615T214302,33.33333333333333,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_民族路33巷,淡水區,12,4,8,25.13604,121.46346,20260615T213103,33.33333333333333,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_中正東路一段81巷,淡水區,15,9,5,25.16205,121.45311,20260615T214802,60.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_濱海路一段306巷60弄,淡水區,14,7,7,25.19157,121.44198,20260615T214203,50.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_淡水行政中心,淡水區,10,2,8,25.18696,121.44407,20260615T214503,20.0,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_淡水新市鎮兒童公園,淡水區,15,5,10,25.18509,121.44227,20260615T214503,33.33333333333333,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_新市一中山北路口,淡水區,14,5,8,25.18296,121.44412,20260615T214403,35.714285714285715,green,2026-06-15 21:51:56
New Taipei,YouBike2.0_淡金路38巷尾,淡水區,10,4,5,25.16083,121.4579,20260615T213804,40.0,green,2026-06-15 21:51:56
